balPayments,expDlr,expWgt,hsCd,impDlr,impWgt,statCd,statCdCntnKor1,statKor,year
154,154,36,1902301010,0,0,LR,라이베리아,라면,2015.06
2595,2595,1152,1902301010,0,0,LT,리투아니아,라면,2015.06
144,144,80,1902301010,0,0,MG,마다카스카르,라면,2015.06
3528,3528,720,1902301010,0,0,MH,마샬군도,라면,2015.06
222902,222902,68205,1902301010,0,0,MM,미얀마,라면,2015.06
306762,306762,88096,1902301010,0,0,MN,몽골,라면,2015.06
1531,1531,423,1902301010,0,0,MO,마카오,라면,2015.06
75045,75045,17011,1902301010,0,0,MP,북마리아나 군도,라면,2015.06
39,39,6,1902301010,0,0,MU,모리셔스,라면,2015.06
138,138,15,1902301010,0,0,MW,말라위,라면,2015.06
109603,109603,57493,1902301010,0,0,MX,멕시코,라면,2015.06
461118,471004,126616,1902301010,9886,2022,MY,말레이시아,라면,2015.06
1221,1221,100,1902301010,0,0,MZ,모잠비크,라면,2015.06
111541,111541,25581,1902301010,0,0,NL,네덜란드,라면,2015.06
299080,299080,67056,1902301010,0,0,NO,노르웨이,라면,2015.06
430540,430540,111330,1902301010,0,0,NZ,뉴질랜드,라면,2015.06
62424,62424,20678,1902301010,0,0,PE,페루,라면,2015.06
12115,12115,2884,1902301010,0,0,PG,파푸아 뉴기니,라면,2015.06
856868,889002,183457,1902301010,32134,11405,PH,필리핀,라면,2015.06
60192,60192,11584,1902301010,0,0,PK,파키스탄,라면,2015.06
58569,58569,12230,1902301010,0,0,PL,폴란드,라면,2015.06
4200,4200,700,1902301010,0,0,PW,팔라우,라면,2015.06
5147,5147,1273,1902301010,0,0,PY,파라과이,라면,2015.06
1180991,1180991,281716,1902301010,0,0,RU,러시아 연방,라면,2015.06
387838,387838,81032,1902301010,0,0,SA,사우디아라비아,라면,2015.06
204244,204244,102692,1902301010,0,0,SE,스웨덴,라면,2015.06
400463,400491,120495,1902301010,28,1,SG,싱가포르,라면,2015.06
62497,62497,15137,1902301010,0,0,SK,슬로바키아,라면,2015.06
200789,219931,63270,1902301010,19142,4246,TH,태국,라면,2015.06
15272,15272,4152,1902301010,0,0,TR,튀르키예,라면,2015.06
1388078,1388078,369786,1902301010,0,0,TW,대만,라면,2015.06
19,19,4,1902301010,0,0,UG,우간다,라면,2015.06
1745072,1769302,440373,1902301010,24230,3684,US,미국,라면,2015.06
73909,73909,4765,1902301010,0,0,UZ,우즈베키스탄,라면,2015.06
325175,328728,76741,1902301010,3553,1893,VN,베트남,라면,2015.06
36793,36793,7391,1902301010,0,0,WS,사모아,라면,2015.06
7574,7574,1762,1902301010,0,0,ZA,남아프리카공화국,라면,2015.06
51994,51994,8645,1902301010,0,0,AE,아랍에미리트 연합,라면,2015.07
116318,116318,29787,1902301010,0,0,AO,앙골라,라면,2015.07
78051,78051,18312,1902301010,0,0,AR,아르헨티나,라면,2015.07
74160,74160,12755,1902301010,0,0,AS,아메리칸 사모아,라면,2015.07
664,664,175,1902301010,0,0,AT,오스트리아,라면,2015.07
965913,965932,263374,1902301010,19,1,AU,호주,라면,2015.07
53768,53768,18968,1902301010,0,0,BD,방글라데시,라면,2015.07
158640,158640,31616,1902301010,0,0,BE,벨기에,라면,2015.07
24045,24045,4570,1902301010,0,0,BH,바레인,라면,2015.07
15703,15703,4270,1902301010,0,0,BN,브루나이,라면,2015.07
99,99,10,1902301010,0,0,BO,볼리비아,라면,2015.07
37423,37423,9391,1902301010,0,0,BR,브라질,라면,2015.07
390692,390692,109411,1902301010,0,0,CA,캐나다,라면,2015.07
27626,27626,5909,1902301010,0,0,CH,스위스,라면,2015.07
20889,20889,781,1902301010,0,0,CL,칠레,라면,2015.07
3143458,3163924,687099,1902301010,20466,12476,CN,중국,라면,2015.07
7151,7151,2096,1902301010,0,0,CO,콜롬비아,라면,2015.07
25580,25580,6159,1902301010,0,0,CZ,체코공화국,라면,2015.07
184666,184666,43620,1902301010,0,0,DE,독일,라면,2015.07
13309,13309,3936,1902301010,0,0,DK,덴마크,라면,2015.07
29737,29737,8761,1902301010,0,0,DO,도미니카 공화국,라면,2015.07
10808,10808,1852,1902301010,0,0,EG,이집트,라면,2015.07
54732,54732,14079,1902301010,0,0,ES,스페인,라면,2015.07
10770,10770,788,1902301010,0,0,FJ,피지,라면,2015.07
64061,64061,11884,1902301010,0,0,FM,마이크로네시아,라면,2015.07
46931,46931,9875,1902301010,0,0,FR,프랑스,라면,2015.07
137707,137707,33005,1902301010,0,0,GB,영국,라면,2015.07
33849,33849,6285,1902301010,0,0,GH,가나,라면,2015.07
174,174,50,1902301010,0,0,GN,기니,라면,2015.07
88328,88328,21405,1902301010,0,0,GT,과테말라,라면,2015.07
117355,117355,20375,1902301010,0,0,GU,괌,라면,2015.07
1198341,1198341,298804,1902301010,0,0,HK,홍콩,라면,2015.07
68,68,10,1902301010,0,0,HT,아이티,라면,2015.07
202921,202921,51875,1902301010,0,0,ID,인도네시아,라면,2015.07
3758,3758,2000,1902301010,0,0,IL,이스라엘,라면,2015.07
1840,1840,499,1902301010,0,0,IN,인도,라면,2015.07
60200,60200,13185,1902301010,0,0,IT,이탈리아,라면,2015.07
1140455,1183782,349104,1902301010,43327,7121,JP,일본,라면,2015.07
22075,22075,10178,1902301010,0,0,KE,케냐,라면,2015.07
64676,64676,5891,1902301010,0,0,KG,키르기스스탄,라면,2015.07
188202,188202,23674,1902301010,0,0,KH,캄보디아,라면,2015.07
6123,6123,1167,1902301010,0,0,KI,키리바티,라면,2015.07
8603,8603,1463,1902301010,0,0,KW,쿠웨이트,라면,2015.07
176538,176538,34264,1902301010,0,0,KZ,카자흐스탄,라면,2015.07
30696,30696,5112,1902301010,0,0,LA,라오스,라면,2015.07
871,871,250,1902301010,0,0,LK,스리랑카,라면,2015.07
24610,24610,4533,1902301010,0,0,MH,마샬군도,라면,2015.07
195819,195819,55319,1902301010,0,0,MM,미얀마,라면,2015.07
240980,240980,42710,1902301010,0,0,MN,몽골,라면,2015.07
8374,8374,2546,1902301010,0,0,MO,마카오,라면,2015.07
64620,64620,12163,1902301010,0,0,MP,북마리아나 군도,라면,2015.07
93657,93657,48424,1902301010,0,0,MX,멕시코,라면,2015.07
445644,445644,130044,1902301010,0,0,MY,말레이시아,라면,2015.07
94,94,17,1902301010,0,0,NG,나이지리아,라면,2015.07
25462,25462,7080,1902301010,0,0,NI,니카라과,라면,2015.07
406920,406920,103091,1902301010,0,0,NL,네덜란드,라면,2015.07
161058,161058,38195,1902301010,0,0,NO,노르웨이,라면,2015.07
-20,0,0,1902301010,20,3,NP,네팔,라면,2015.07
281343,281346,75105,1902301010,3,0,NZ,뉴질랜드,라면,2015.07
36106,36106,10538,1902301010,0,0,PE,페루,라면,2015.07
1060595,1060595,222740,1902301010,0,0,PH,필리핀,라면,2015.07
191,191,33,1902301010,0,0,PK,파키스탄,라면,2015.07
39046,39046,8163,1902301010,0,0,PL,폴란드,라면,2015.07
6425,6425,1373,1902301010,0,0,PW,팔라우,라면,2015.07
49868,49868,14421,1902301010,0,0,PY,파라과이,라면,2015.07
24881,24881,4290,1902301010,0,0,QA,카타르,라면,2015.07
494697,494697,115632,1902301010,0,0,RU,러시아 연방,라면,2015.07
23500,23500,5300,1902301010,0,0,SA,사우디아라비아,라면,2015.07
15999,15999,5362,1902301010,0,0,SD,수단,라면,2015.07
310578,310578,151491,1902301010,0,0,SE,스웨덴,라면,2015.07
301891,301891,82692,1902301010,0,0,SG,싱가포르,라면,2015.07
11006,11006,2403,1902301010,0,0,SR,수리남,라면,2015.07
290192,296640,77662,1902301010,6448,1377,TH,태국,라면,2015.07
664,664,175,1902301010,0,0,TR,튀르키예,라면,2015.07
1617684,1617684,502483,1902301010,0,0,TW,대만,라면,2015.07
2164702,2180631,560727,1902301010,15929,2751,US,미국,라면,2015.07
227479,235400,65702,1902301010,7921,4522,VN,베트남,라면,2015.07
6877,6877,1745,1902301010,0,0,VU,바누아투,라면,2015.07
51828,51828,10050,1902301010,0,0,WS,사모아,라면,2015.07
22706,22706,8061,1902301010,0,0,ZA,남아프리카공화국,라면,2015.07
98262,98262,17755,1902301010,0,0,AE,아랍에미리트 연합,라면,2015.08
50775,50775,15625,1902301010,0,0,AO,앙골라,라면,2015.08
40149,40149,9706,1902301010,0,0,AR,아르헨티나,라면,2015.08
76800,76800,13209,1902301010,0,0,AS,아메리칸 사모아,라면,2015.08
754551,754552,204000,1902301010,1,1,AU,호주,라면,2015.08
463,463,25,1902301010,0,0,AZ,아제르바이잔,라면,2015.08
1241,1241,404,1902301010,0,0,BD,방글라데시,라면,2015.08
10828,10828,2869,1902301010,0,0,BO,볼리비아,라면,2015.08
20596,20596,3955,1902301010,0,0,BR,브라질,라면,2015.08
176011,176011,50280,1902301010,0,0,CA,캐나다,라면,2015.08
14727,14727,3886,1902301010,0,0,CH,스위스,라면,2015.08
45936,45936,15162,1902301010,0,0,CL,칠레,라면,2015.08
18,18,3,1902301010,0,0,CM,카메룬,라면,2015.08
3416828,3422700,700284,1902301010,5872,5008,CN,중국,라면,2015.08
648,648,175,1902301010,0,0,CZ,체코공화국,라면,2015.08
86743,86743,24813,1902301010,0,0,DE,독일,라면,2015.08
8494,8494,2160,1902301010,0,0,DZ,알제리,라면,2015.08
10640,10640,2890,1902301010,0,0,FJ,피지,라면,2015.08
28906,28906,5316,1902301010,0,0,FM,마이크로네시아,라면,2015.08
90990,90990,35163,1902301010,0,0,FR,프랑스,라면,2015.08
355984,355984,85666,1902301010,0,0,GB,영국,라면,2015.08
3648,3648,867,1902301010,0,0,GH,가나,라면,2015.08
8847,8847,2252,1902301010,0,0,GN,기니,라면,2015.08
108949,108949,28350,1902301010,0,0,GT,과테말라,라면,2015.08
121764,121764,21595,1902301010,0,0,GU,괌,라면,2015.08
1069435,1069448,275721,1902301010,13,1,HK,홍콩,라면,2015.08
274770,304757,61115,1902301010,29987,13232,ID,인도네시아,라면,2015.08
648,648,175,1902301010,0,0,IL,이스라엘,라면,2015.08
61768,61768,18205,1902301010,0,0,IN,인도,라면,2015.08
92604,92604,16673,1902301010,0,0,IQ,이라크,라면,2015.08
5278,5278,1460,1902301010,0,0,IT,이탈리아,라면,2015.08
1044941,1080875,316849,1902301010,35934,5011,JP,일본,라면,2015.08
14114,14114,3197,1902301010,0,0,KE,케냐,라면,2015.08
125544,125544,11444,1902301010,0,0,KG,키르기스스탄,라면,2015.08
230638,230638,26535,1902301010,0,0,KH,캄보디아,라면,2015.08
15150,15150,4674,1902301010,0,0,KI,키리바티,라면,2015.08
61734,61734,9942,1902301010,0,0,KZ,카자흐스탄,라면,2015.08
47,47,50,1902301010,0,0,MG,마다카스카르,라면,2015.08
2998,2998,553,1902301010,0,0,MH,마샬군도,라면,2015.08
114557,114557,31244,1902301010,0,0,MM,미얀마,라면,2015.08
155471,155471,54183,1902301010,0,0,MN,몽골,라면,2015.08
20521,20521,5826,1902301010,0,0,MO,마카오,라면,2015.08
75861,75861,18618,1902301010,0,0,MP,북마리아나 군도,라면,2015.08
90955,90955,52992,1902301010,0,0,MX,멕시코,라면,2015.08
344164,354062,91021,1902301010,9898,2023,MY,말레이시아,라면,2015.08
268,268,273,1902301010,0,0,NG,나이지리아,라면,2015.08
32860,32860,3310,1902301010,0,0,NI,니카라과,라면,2015.08
241485,241485,65145,1902301010,0,0,NL,네덜란드,라면,2015.08
228445,228445,57646,1902301010,0,0,NO,노르웨이,라면,2015.08
22279,22279,6341,1902301010,0,0,NP,네팔,라면,2015.08
218625,218625,57504,1902301010,0,0,NZ,뉴질랜드,라면,2015.08
7890,7890,1112,1902301010,0,0,PE,페루,라면,2015.08
4046,4046,660,1902301010,0,0,PF,불령 폴리네시아,라면,2015.08
726722,741056,194071,1902301010,14334,5202,PH,필리핀,라면,2015.08
39046,39046,8149,1902301010,0,0,PL,폴란드,라면,2015.08
19812,19812,4614,1902301010,0,0,PY,파라과이,라면,2015.08
51031,51031,11618,1902301010,0,0,QA,카타르,라면,2015.08
630271,630271,158906,1902301010,0,0,RU,러시아 연방,라면,2015.08
144545,144545,29703,1902301010,0,0,SA,사우디아라비아,라면,2015.08
3391,3391,1446,1902301010,0,0,SD,수단,라면,2015.08
227200,227200,115872,1902301010,0,0,SE,스웨덴,라면,2015.08
291967,291967,72739,1902301010,0,0,SG,싱가포르,라면,2015.08
37,37,20,1902301010,0,0,SN,세네갈,라면,2015.08
129040,133081,35075,1902301010,4041,1662,TH,태국,라면,2015.08
1142189,1142189,317583,1902301010,0,0,TW,대만,라면,2015.08
232,232,234,1902301010,0,0,UG,우간다,라면,2015.08
2647421,2666503,684021,1902301010,19082,3330,US,미국,라면,2015.08
35058,35058,1924,1902301010,0,0,UZ,우즈베키스탄,라면,2015.08
292331,301290,77990,1902301010,8959,5670,VN,베트남,라면,2015.08
77619,77619,17056,1902301010,0,0,WS,사모아,라면,2015.08
11408,11408,2335,1902301010,0,0,ZA,남아프리카공화국,라면,2015.08
45092,45092,11432,1902301010,0,0,AE,아랍에미리트 연합,라면,2015.09
13711,13711,2301,1902301010,0,0,AO,앙골라,라면,2015.09
113146,113146,27564,1902301010,0,0,AR,아르헨티나,라면,2015.09
85155,85155,14581,1902301010,0,0,AS,아메리칸 사모아,라면,2015.09
1163776,1163779,337984,1902301010,3,1,AU,호주,라면,2015.09
707,707,455,1902301010,0,0,BD,방글라데시,라면,2015.09
213,213,43,1902301010,0,0,BH,바레인,라면,2015.09
16493,16493,3880,1902301010,0,0,BN,브루나이,라면,2015.09
41289,41289,10398,1902301010,0,0,BR,브라질,라면,2015.09
499516,499516,128164,1902301010,0,0,CA,캐나다,라면,2015.09
40228,40228,9524,1902301010,0,0,CH,스위스,라면,2015.09
23984,23984,1234,1902301010,0,0,CL,칠레,라면,2015.09
4012153,4031554,840720,1902301010,19401,12486,CN,중국,라면,2015.09
26930,26930,6277,1902301010,0,0,CZ,체코공화국,라면,2015.09
141174,141174,38260,1902301010,0,0,DE,독일,라면,2015.09
31093,31093,9525,1902301010,0,0,DO,도미니카 공화국,라면,2015.09
16622,16622,3888,1902301010,0,0,DZ,알제리,라면,2015.09
2994,2994,880,1902301010,0,0,EG,이집트,라면,2015.09
48017,48037,12163,1902301010,20,2,ES,스페인,라면,2015.09
7004,7004,1143,1902301010,0,0,FJ,피지,라면,2015.09
25955,25955,4810,1902301010,0,0,FM,마이크로네시아,라면,2015.09
80468,80468,24561,1902301010,0,0,FR,프랑스,라면,2015.09
640756,640756,143999,1902301010,0,0,GB,영국,라면,2015.09
69867,69867,26238,1902301010,0,0,GH,가나,라면,2015.09
65744,65744,25092,1902301010,0,0,GR,그리스,라면,2015.09
134492,134492,18794,1902301010,0,0,GT,과테말라,라면,2015.09
108611,108611,21296,1902301010,0,0,GU,괌,라면,2015.09
1222603,1222603,320776,1902301010,0,0,HK,홍콩,라면,2015.09
14,14,1,1902301010,0,0,HN,온두라스,라면,2015.09
280790,280790,71868,1902301010,0,0,ID,인도네시아,라면,2015.09
38096,38096,8866,1902301010,0,0,IE,아일랜드,라면,2015.09
4697,4697,2500,1902301010,0,0,IL,이스라엘,라면,2015.09
749,749,191,1902301010,0,0,IN,인도,라면,2015.09
2701,2701,420,1902301010,0,0,IQ,이라크,라면,2015.09
29204,29204,7631,1902301010,0,0,IT,이탈리아,라면,2015.09
1361709,1399866,395657,1902301010,38157,6695,JP,일본,라면,2015.09
17058,17058,3563,1902301010,0,0,KE,케냐,라면,2015.09
22800,22800,5807,1902301010,0,0,KG,키르기스스탄,라면,2015.09
136491,136491,20808,1902301010,0,0,KH,캄보디아,라면,2015.09
6695,6695,1507,1902301010,0,0,KI,키리바티,라면,2015.09
211929,211929,45065,1902301010,0,0,KZ,카자흐스탄,라면,2015.09
19512,19512,1621,1902301010,0,0,LA,라오스,라면,2015.09
1618,1618,495,1902301010,0,0,LK,스리랑카,라면,2015.09
338,338,100,1902301010,0,0,LR,라이베리아,라면,2015.09
8024,8024,1754,1902301010,0,0,MH,마샬군도,라면,2015.09
143284,143284,42808,1902301010,0,0,MM,미얀마,라면,2015.09
173256,173256,43533,1902301010,0,0,MN,몽골,라면,2015.09
145190,145190,34613,1902301010,0,0,MO,마카오,라면,2015.09
90779,90779,18739,1902301010,0,0,MP,북마리아나 군도,라면,2015.09
4800,4800,1080,1902301010,0,0,MU,모리셔스,라면,2015.09
145880,145880,77384,1902301010,0,0,MX,멕시코,라면,2015.09
518121,518121,116454,1902301010,0,0,MY,말레이시아,라면,2015.09
3252,3252,467,1902301010,0,0,NG,나이지리아,라면,2015.09
344443,344443,91118,1902301010,0,0,NL,네덜란드,라면,2015.09
324650,324650,87160,1902301010,0,0,NO,노르웨이,라면,2015.09
243873,243873,65734,1902301010,0,0,NZ,뉴질랜드,라면,2015.09
12678,12678,4331,1902301010,0,0,OM,오만,라면,2015.09
73833,73833,13178,1902301010,0,0,PE,페루,라면,2015.09
12737,12737,3010,1902301010,0,0,PG,파푸아 뉴기니,라면,2015.09
702917,702917,195146,1902301010,0,0,PH,필리핀,라면,2015.09
42628,42628,9160,1902301010,0,0,PL,폴란드,라면,2015.09
5081,5081,1017,1902301010,0,0,PW,팔라우,라면,2015.09
17606,17606,3778,1902301010,0,0,QA,카타르,라면,2015.09
260716,260716,66486,1902301010,0,0,RU,러시아 연방,라면,2015.09
340669,340669,76259,1902301010,0,0,SA,사우디아라비아,라면,2015.09
340800,340800,173808,1902301010,0,0,SE,스웨덴,라면,2015.09
487019,487070,132246,1902301010,51,3,SG,싱가포르,라면,2015.09
318,318,80,1902301010,0,0,SN,세네갈,라면,2015.09
234743,239394,64588,1902301010,4651,2090,TH,태국,라면,2015.09
18442,18442,10649,1902301010,0,0,TL,티모르,라면,2015.09
632,632,175,1902301010,0,0,TR,튀르키예,라면,2015.09
937253,937522,262813,1902301010,269,35,TW,대만,라면,2015.09
2555803,2575863,664442,1902301010,20060,3919,US,미국,라면,2015.09
128738,128738,8626,1902301010,0,0,UZ,우즈베키스탄,라면,2015.09
261789,274991,83873,1902301010,13202,7718,VN,베트남,라면,2015.09
113212,113212,21988,1902301010,0,0,WS,사모아,라면,2015.09
33095,33095,9006,1902301010,0,0,ZA,남아프리카공화국,라면,2015.09
237472,237472,42238,1902301010,0,0,AE,아랍에미리트 연합,라면,2015.10
103768,103768,18079,1902301010,0,0,AS,아메리칸 사모아,라면,2015.10
850894,850900,234648,1902301010,6,2,AU,호주,라면,2015.10
1016,1016,340,1902301010,0,0,BD,방글라데시,라면,2015.10
143640,143640,26336,1902301010,0,0,BE,벨기에,라면,2015.10
5265,5265,962,1902301010,0,0,BH,바레인,라면,2015.10
110,110,50,1902301010,0,0,BJ,베닝,라면,2015.10
3130,3130,864,1902301010,0,0,BN,브루나이,라면,2015.10
8451,8451,1908,1902301010,0,0,BO,볼리비아,라면,2015.10
41225,41225,10403,1902301010,0,0,BR,브라질,라면,2015.10
8702,8702,2380,1902301010,0,0,BT,부탄,라면,2015.10
704196,704196,189447,1902301010,0,0,CA,캐나다,라면,2015.10
32568,32568,8807,1902301010,0,0,CH,스위스,라면,2015.10
450,450,217,1902301010,0,0,CI,코트디봐르,라면,2015.10
22421,22421,3576,1902301010,0,0,CL,칠레,라면,2015.10
3856863,3880148,902720,1902301010,23285,14807,CN,중국,라면,2015.10
27668,27668,6374,1902301010,0,0,CZ,체코공화국,라면,2015.10
161895,161895,40072,1902301010,0,0,DE,독일,라면,2015.10
27897,27897,7009,1902301010,0,0,DO,도미니카 공화국,라면,2015.10
3195,3195,785,1902301010,0,0,DZ,알제리,라면,2015.10
93624,93624,25758,1902301010,0,0,ES,스페인,라면,2015.10
8030,8030,1352,1902301010,0,0,FJ,피지,라면,2015.10
31922,31922,5772,1902301010,0,0,FM,마이크로네시아,라면,2015.10
117154,117154,30662,1902301010,0,0,FR,프랑스,라면,2015.10
392204,392204,87228,1902301010,0,0,GB,영국,라면,2015.10
78035,78035,6771,1902301010,0,0,GH,가나,라면,2015.10
224377,224377,22032,1902301010,0,0,GT,과테말라,라면,2015.10
154965,154965,26458,1902301010,0,0,GU,괌,라면,2015.10
1136996,1136996,313433,1902301010,0,0,HK,홍콩,라면,2015.10
201490,229206,55121,1902301010,27716,12482,ID,인도네시아,라면,2015.10
35561,35561,8448,1902301010,0,0,IE,아일랜드,라면,2015.10
4753,4753,2530,1902301010,0,0,IL,이스라엘,라면,2015.10
4011,4011,1436,1902301010,0,0,IN,인도,라면,2015.10
53607,53607,11180,1902301010,0,0,IT,이탈리아,라면,2015.10
1745056,1814236,606085,1902301010,69180,14903,JP,일본,라면,2015.10
24323,24323,5420,1902301010,0,0,KG,키르기스스탄,라면,2015.10
174788,174788,29807,1902301010,0,0,KH,캄보디아,라면,2015.10
59166,59166,18976,1902301010,0,0,KI,키리바티,라면,2015.10
16651,16651,2893,1902301010,0,0,KW,쿠웨이트,라면,2015.10
